patient_key,peak_type,gap_order,curve_idx,x,y,profile_name,peak_height,peak_prominence,peak_width_half_prominence,peak_width_height,left_ips,right_ips,left_base_idx,right_base_idx,prev_peak_idx,next_peak_idx,distance_to_prev_peak_idx,distance_to_next_peak_idx,left_valley_idx,right_valley_idx,left_valley_value,right_valley_value,valley_to_valley_width,height_above_left_valley,height_above_right_valley,height_above_mean_valleys
N_1,gap,7,143,146.31339,592.61926,gap_score_smooth,0.945952296257019,0.7687482684850693,184.9232035956343,0.5615781620144844,31.56408152173913,216.48728511737343,0,239,127.0,159.0,16.0,16.0,134,153,0.5845354795455933,0.7767590284347534,19,0.3614168167114258,0.16919326782226562,0.2653050422668457
N_1,gap,8,159,147.79393,647.84937,gap_score_smooth,0.8539462685585022,0.07718724012374878,5.274491498033882,0.8153526484966278,156.01087308093398,161.28536457896786,153,239,143.0,176.0,16.0,17.0,153,170,0.7767590284347534,0.6155859231948853,17,0.07718724012374878,0.23836034536361694,0.15777379274368286
N_1,gap,9,176,150.91776,706.5314,gap_score_smooth,0.7477235794067383,0.13213765621185303,6.373505214564034,0.6816547513008118,173.38643601487811,179.75994122944215,170,184,159.0,195.0,17.0,19.0,170,184,0.6155859231948853,0.5752865076065063,14,0.13213765621185303,0.17243707180023193,0.15228736400604248
N_1,gap,10,195,152.87343,772.1171,gap_score_smooth,0.8471144437789917,0.27182793617248535,9.079200270771054,0.711200475692749,190.86530748505396,199.94450775582501,184,239,176.0,212.0,19.0,17.0,184,206,0.5752865076065063,0.6695740818977356,22,0.27182793617248535,0.1775403618812561,0.22468414902687073
N_1,gap,11,212,152.25311,830.79913,gap_score_smooth,0.8084240555763245,0.13884997367858887,5.286374379608191,0.73899906873703,209.23089598043114,214.51727036003933,206,239,195.0,232.0,17.0,20.0,206,223,0.6695740818977356,0.12522894144058228,17,0.13884997367858887,0.6831951141357422,0.4110225439071655
N_1,gap,12,232,146.75032,899.8368,gap_score_smooth,0.6450693607330322,0.51984041929245,6.712112485829408,0.38514915108680725,228.3118501847577,235.0239626705871,223,239,212.0,,20.0,0.0,223,239,0.12522894144058228,0.08793994039297104,16,0.51984041929245,0.5571294203400612,0.5384849198162556
N_20,gap,1,9,114.79037,153.75314,gap_score_smooth,0.7788891196250916,0.03007560968399048,5.147357374037714,0.7638513147830963,7.7491897444961175,12.896547118533832,0,20,,63.0,0.0,54.0,0,20,0.19236637651920319,0.7488135099411011,20,0.5865227431058884,0.03007560968399048,0.3082991763949394
N_20,gap,2,63,113.29943,320.27197,gap_score_smooth,0.9389913082122803,0.12772446870803833,19.143767206853184,0.8751290738582611,56.85036398276034,75.99413118961353,0,87,9.0,101.0,54.0,38.0,50,87,0.8102904558181763,0.8112668395042419,37,0.128700852394104,0.12772446870803833,0.12821266055107117
N_20,gap,3,101,117.80735,437.45187,gap_score_smooth,0.9592931270599365,0.5976116955280304,126.27429170520782,0.6604872792959213,5.693559273180225,131.96785097838804,0,138,63.0,127.0,38.0,26.0,87,120,0.8112668395042419,0.9056254625320435,33,0.14802628755569458,0.053667664527893066,0.10084697604179382
N_20,gap,4,127,116.64155,517.6276,gap_score_smooth,0.9460298418998718,0.04040437936782837,4.777688748706609,0.9258276522159576,124.15866020450953,128.93634895321614,120,138,101.0,150.0,26.0,23.0,120,138,0.9056254625320435,0.36168143153190613,18,0.04040437936782837,0.5843484103679657,0.31237639486789703
N_20,gap,5,150,117.56387,588.5523,gap_score_smooth,0.9934209585189819,0.8010545819997787,55.91882580436098,0.5928936675190926,143.27875781202627,199.19758361638725,0,239,127.0,188.0,23.0,38.0,138,174,0.36168143153190613,0.8022684454917908,36,0.6317395269870758,0.19115251302719116,0.4114460200071335
N_20,gap,6,188,119.77179,705.73224,gap_score_smooth,0.9055335521697998,0.10326510667800903,15.212857068767732,0.8539009988307953,180.30176118267815,195.51461825144588,174,239,150.0,213.0,38.0,25.0,174,203,0.8022684454917908,0.4955980181694031,29,0.10326510667800903,0.40993553400039673,0.2566003203392029
N_20,gap,7,213,120.39724,782.8243,gap_score_smooth,0.8483272790908813,0.35272926092147827,6.979829622035652,0.6719626486301422,209.59842430849943,216.57825393053508,203,239,188.0,231.0,25.0,18.0,203,224,0.4955980181694031,0.3683803379535675,21,0.35272926092147827,0.47994694113731384,0.41633810102939606
N_20,gap,8,231,113.792625,838.33057,gap_score_smooth,0.6553997993469238,0.2870194613933563,5.018194584983746,0.5118900686502457,228.40933839097167,233.42753297595542,224,239,213.0,,18.0,0.0,224,239,0.3683803379535675,0.07668109238147736,15,0.2870194613933563,0.5787187069654465,0.4328690841794014
N_21,gap,1,10,158.4779,163.57741,gap_score_smooth,0.7660031914710999,0.08868879079818726,7.2379929763442945,0.7216587960720062,7.320630484974119,14.558623461318414,0,19,,32.0,0.0,22.0,0,19,0.13440805673599243,0.6773144006729126,19,0.6315951347351074,0.08868879079818726,0.36014196276664734
N_21,gap,2,32,148.31131,226.4477,gap_score_smooth,0.7998096942901611,0.5624076724052429,42.19403494893222,0.5186058580875397,4.817461653477567,47.011496602409785,0,52,10.0,65.0,22.0,33.0,19,40,0.6773144006729126,0.7739557027816772,21,0.12249529361724854,0.025853991508483887,0.07417464256286621
N_21,gap,3,65,133.65735,320.75314,gap_score_smooth,0.9492915868759155,0.1259937286376953,7.959549088192212,0.8862947225570679,62.43411318755222,70.39366227574443,0,80,32.0,95.0,33.0,30.0,52,80,0.2374020218849182,0.8232978582382202,28,0.7118895649909973,0.1259937286376953,0.4189416468143463
N_21,gap,4,95,130.29561,406.48535,gap_score_smooth,0.9934601783752441,0.8590521216392517,173.6934791031824,0.5639341175556183,59.36391903620787,233.05739813939027,0,239,65.0,124.0,30.0,29.0,80,112,0.8232978582382202,0.893868625164032,32,0.17016232013702393,0.09959155321121216,0.13487693667411804
N_21,gap,5,124,127.21691,489.35983,gap_score_smooth,0.9883458018302917,0.09447717666625977,16.533252421580826,0.9411072134971619,118.78500649471145,135.31825891629228,112,239,95.0,149.0,29.0,25.0,112,140,0.893868625164032,0.9313206672668457,28,0.09447717666625977,0.057025134563446045,0.0757511556148529
N_21,gap,6,149,128.76277,560.80334,gap_score_smooth,0.9723475575447083,0.04102689027786255,7.791736183895324,0.951834112405777,144.62210028551036,152.41383646940568,140,239,124.0,187.0,25.0,38.0,140,172,0.9313206672668457,0.6670284867286682,32,0.04102689027786255,0.30531907081604004,0.1731729805469513
N_21,gap,7,187,132.61964,669.39746,gap_score_smooth,0.8818907141685486,0.21486222743988037,36.56216799847891,0.7744596004486084,179.30755755112943,215.86972554960835,172,239,149.0,,38.0,0.0,172,192,0.6670284867286682,0.858554482460022,20,0.21486222743988037,0.02333623170852661,0.11909922957420349
N_22,gap,1,10,126.01158,140.71967,gap_score_smooth,0.7738988399505615,0.03382962942123413,13.295268902993968,0.7569840252399445,7.773611725009118,21.068880628003086,0,24,,46.0,0.0,36.0,0,15,0.15736977756023407,0.762614905834198,15,0.6165290623903275,0.011283934116363525,0.3139064982533455
N_22,gap,2,46,122.04753,258.51047,gap_score_smooth,0.8846182823181152,0.08529806137084961,18.93761358343776,0.8419692516326904,36.608858806687884,55.54647239012564,0,59,10.0,71.0,36.0,25.0,24,50,0.7400692105293274,0.8825613856315613,26,0.14454907178878784,0.002056896686553955,0.0733029842376709
N_22,gap,3,71,121.119095,340.30963,gap_score_smooth,0.9129698872566223,0.2653520107269287,51.02605990876489,0.780293881893158,31.822147067250626,82.84820697601552,0,102,46.0,95.0,25.0,24.0,59,86,0.7993202209472656,0.688965380191803,27,0.11364966630935669,0.22400450706481934,0.168827086687088
N_22,gap,4,95,124.93455,418.83682,gap_score_smooth,0.819087564945221,0.13012218475341797,4.438387291479685,0.754026472568512,92.42077213121928,96.85915942269897,86,102,71.0,109.0,24.0,14.0,86,102,0.688965380191803,0.6476178765296936,16,0.13012218475341797,0.17146968841552734,0.15079593658447266
N_22,gap,5,109,124.84018,464.64435,gap_score_smooth,0.849942147731781,0.0971803069114685,3.8177719544226107,0.8013519942760468,107.68775900835102,111.50553096277363,102,116,95.0,123.0,14.0,14.0,102,116,0.6476178765296936,0.7527618408203125,14,0.2023242712020874,0.0971803069114685,0.14975228905677795
N_22,gap,6,123,123.70775,510.45187,gap_score_smooth,0.9282975792884827,0.30353039503097534,7.3894961682285185,0.776532381772995,118.99524401663551,126.38474018486403,0,132,109.0,142.0,14.0,19.0,116,132,0.7527618408203125,0.6247671842575073,16,0.17553573846817017,0.30353039503097534,0.23953306674957275
N_22,gap,7,142,120.250786,572.61926,gap_score_smooth,0.9891117811203003,0.8317420035600662,209.0866088964673,0.5732407793402672,4.734024971887134,213.82063386835443,0,239,123.0,163.0,19.0,21.0,132,154,0.6247671842575073,0.8244991302490234,22,0.36434459686279297,0.16461265087127686,0.2644786238670349
N_22,gap,8,163,111.82634,641.33057,gap_score_smooth,0.9457206130027771,0.12122148275375366,13.00533572690523,0.8851098716259003,158.29349469967974,171.29883042658497,154,239,142.0,193.0,21.0,30.0,154,184,0.8244991302490234,0.7587442994117737,30,0.12122148275375366,0.18697631359100342,0.15409889817237854
N_22,gap,9,193,97.493095,739.48956,gap_score_smooth,0.8531656265258789,0.09442132711410522,6.595653917730715,0.8059549629688263,188.67279968105416,195.26845359878487,184,239,163.0,210.0,30.0,17.0,184,203,0.7587442994117737,0.6496168375015259,19,0.09442132711410522,0.20354878902435303,0.14898505806922913
N_22,gap,10,210,86.5852,795.113,gap_score_smooth,0.852470338344574,0.2028535008430481,5.10072802818749,0.7510435879230499,206.77576782968777,211.87649585787526,203,239,193.0,228.0,17.0,18.0,203,220,0.6496168375015259,0.4038746953010559,17,0.2028535008430481,0.44859564304351807,0.3257245719432831
N_22,gap,11,228,78.63538,854.00836,gap_score_smooth,0.7329336404800415,0.3290589451789856,9.37039415780643,0.5684041678905487,223.78156021509847,233.1519543729049,220,239,210.0,,18.0,0.0,220,239,0.4038746953010559,0.09183555096387863,19,0.3290589451789856,0.6410980895161629,0.48507851734757423
N_23,gap,1,9,143.49478,171.77406,gap_score_smooth,0.7643342614173889,0.03603053092956543,4.368877655978317,0.7463189959526062,7.790661070304302,12.15953872628262,0,16,,64.0,0.0,55.0,0,16,0.13430330157279968,0.7283037304878235,16,0.6300309598445892,0.03603053092956543,0.33303074538707733
N_23,gap,2,64,132.52489,335.3933,gap_score_smooth,0.9601266384124756,0.13518685102462769,12.554296307281312,0.8925332129001617,57.177279207984235,69.73157551526555,0,80,9.0,95.0,55.0,31.0,52,80,0.8228176236152649,0.8249397873878479,28,0.1373090147972107,0.13518685102462769,0.1362479329109192
N_23,gap,3,95,129.73705,427.61505,gap_score_smooth,0.9711141586303711,0.08009964227676392,14.443975067818812,0.9310643374919891,90.12192701107637,104.56590207889518,0,112,64.0,124.0,31.0,29.0,80,112,0.8249397873878479,0.8910145163536072,32,0.1461743712425232,0.08009964227676392,0.11313700675964355
N_23,gap,4,124,130.81734,513.887,gap_score_smooth,0.989040195941925,0.8547368943691254,228.3333189281434,0.5616717487573624,5.0052339803467865,233.3385529084902,0,239,95.0,145.0,29.0,21.0,112,138,0.8910145163536072,0.6839861869812012,26,0.09802567958831787,0.3050540089607239,0.20153984427452087
N_23,gap,5,145,134.86882,576.3598,gap_score_smooth,0.9306033849716187,0.24661719799041748,12.459677028122343,0.8072947859764099,142.26140195408428,154.72107898220662,138,239,124.0,165.0,21.0,20.0,138,157,0.6839861869812012,0.7775769233703613,19,0.24661719799041748,0.15302646160125732,0.1998218297958374
N_23,gap,6,165,140.0173,635.8577,gap_score_smooth,0.8167086839675903,0.039131760597229004,11.160999260837087,0.7971428036689758,159.51207640101282,170.6730756618499,157,176,145.0,202.0,20.0,37.0,157,176,0.7775769233703613,0.771391749382019,19,0.039131760597229004,0.04531693458557129,0.042224347591400146
N_23,gap,7,202,148.78305,745.9289,gap_score_smooth,0.8734619617462158,0.10207021236419678,18.353325367882974,0.8224268555641174,191.64568800543245,209.99901337331542,176,239,165.0,,37.0,0.0,190,225,0.8208497166633606,0.6586621999740601,35,0.052612245082855225,0.21479976177215576,0.1337060034275055
N_24,gap,1,9,148.76697,143.65273,gap_score_smooth,0.7726471424102783,0.1650671362876892,10.220133438094052,0.6901135742664337,5.865015462441008,16.08514890053506,0,20,,47.0,0.0,38.0,0,20,0.12111708521842957,0.6075800061225891,20,0.6515300571918488,0.1650671362876892,0.408298596739769
N_24,gap,2,47,142.42947,273.07532,gap_score_smooth,0.8844417929649353,0.09511876106262207,15.373254717271656,0.8368824124336243,39.08281217271612,54.456066889987774,0,58,9.0,69.0,38.0,22.0,20,58,0.6075800061225891,0.7893230319023132,38,0.2768617868423462,0.09511876106262207,0.18599027395248413
N_24,gap,3,69,143.52238,348.00418,gap_score_smooth,0.9214620590209961,0.06948345899581909,13.841536463128406,0.8867203295230865,65.79898610751574,79.64052257064415,0,84,47.0,133.0,22.0,64.0,58,84,0.7893230319023132,0.851978600025177,26,0.13213902711868286,0.06948345899581909,0.10081124305725098
N_24,gap,4,133,146.97012,565.97906,gap_score_smooth,0.9990471601486206,0.8736041039228439,229.76294179181164,0.5622451081871986,4.555560960380211,234.31850275219185,0,239,69.0,163.0,64.0,30.0,98,153,0.9373538494110107,0.7705948948860168,55,0.06169331073760986,0.22845226526260376,0.1450727880001068
N_24,gap,5,163,147.2531,668.1548,gap_score_smooth,0.9564117193222046,0.18581682443618774,15.86618620697206,0.8635033071041107,157.656354030572,173.52254023754406,153,239,133.0,190.0,30.0,27.0,153,180,0.7705948948860168,0.7173011302947998,27,0.18581682443618774,0.23911058902740479,0.21246370673179626
N_24,gap,6,190,146.58012,760.113,gap_score_smooth,0.8908981084823608,0.17359697818756104,7.182100264759839,0.8040996193885803,186.33103449357313,193.51313475833297,180,239,163.0,209.0,27.0,19.0,180,199,0.7173011302947998,0.5710742473602295,19,0.17359697818756104,0.31982386112213135,0.2467104196548462
N_24,gap,7,209,141.85541,824.8243,gap_score_smooth,0.8708175420761108,0.29974329471588135,18.342133098337854,0.7209458947181702,204.89181442366694,223.2339475220048,199,239,190.0,,19.0,0.0,199,229,0.5710742473602295,0.7059425115585327,30,0.29974329471588135,0.16487503051757812,0.23230916261672974
N_25,gap,1,15,102.707825,197.8159,gap_score_smooth,0.7474127411842346,0.2877971827983856,24.877397953186584,0.6035141497850418,6.469530062319548,31.346928015506133,0,36,,46.0,0.0,31.0,0,23,0.12146259099245071,0.7152048349380493,23,0.6259501501917839,0.0322079062461853,0.3290790282189846
N_25,gap,2,46,102.590546,292.5021,gap_score_smooth,0.6561599373817444,0.0361025333404541,3.1111657675287603,0.6381086707115173,44.441096831116,47.55226259864476,36,51,15.0,64.0,31.0,18.0,36,51,0.459615558385849,0.6200574040412903,15,0.19654437899589539,0.0361025333404541,0.11632345616817474
N_25,gap,3,64,103.64912,347.48117,gap_score_smooth,0.71187824010849,0.08755433559417725,20.711686708805196,0.6681010723114014,58.4010866236403,79.1127733324455,36,83,46.0,92.0,18.0,28.0,51,67,0.6200574040412903,0.7066957950592041,16,0.09182083606719971,0.005182445049285889,0.0485016405582428
N_25,gap,4,92,104.16659,433.00418,gap_score_smooth,0.7448528409004211,0.18700766563415527,8.110040460688566,0.6513490080833435,86.95095470995291,95.06099517064148,36,100,64.0,107.0,28.0,15.0,83,100,0.6243239045143127,0.5578451752662659,17,0.1205289363861084,0.18700766563415527,0.15376830101013184
N_25,gap,5,107,101.81297,478.8201,gap_score_smooth,0.7621466517448425,0.17671871185302734,4.3673573980629214,0.6737872958183289,104.85202012663109,109.21937752469401,0,113,92.0,122.0,15.0,15.0,100,113,0.5578451752662659,0.5854279398918152,13,0.20430147647857666,0.17671871185302734,0.190510094165802
N_25,gap,6,122,103.81219,524.636,gap_score_smooth,0.8838635087013245,0.32329261302948,5.461756570428108,0.7222172021865845,119.08755033445874,124.54930690488685,0,130,107.0,139.0,15.0,17.0,113,130,0.5854279398918152,0.5605708956718445,17,0.2984355688095093,0.32329261302948,0.31086409091949463
N_25,gap,7,139,102.19606,576.56067,gap_score_smooth,0.9152064919471741,0.7937439009547234,118.32858769830274,0.5183345414698124,41.59670683695971,159.92529453526245,0,239,122.0,155.0,17.0,16.0,130,145,0.5605708956718445,0.7442711591720581,15,0.3546355962753296,0.17093533277511597,0.2627854645252228
N_25,gap,8,155,104.06302,625.43097,gap_score_smooth,0.8837911486625671,0.1399022340774536,4.34913009107558,0.8138400316238403,152.61225007088663,156.9613801619622,149,239,139.0,174.0,16.0,19.0,149,166,0.7438889145851135,0.37195518612861633,17,0.1399022340774536,0.5118359625339508,0.3258690983057022
N_25,gap,9,174,108.00189,683.4644,gap_score_smooth,0.792423665523529,0.1569511890411377,4.179059576951403,0.7139480710029602,172.38638119713943,176.56544077409083,166,180,155.0,192.0,19.0,18.0,166,180,0.37195518612861633,0.6354724764823914,14,0.4204684793949127,0.1569511890411377,0.2887098342180252
N_25,gap,10,192,107.627884,738.44354,gap_score_smooth,0.8413305878639221,0.4693754017353058,41.27882967327841,0.6066428869962692,171.2030395613454,212.48186923462382,166,239,174.0,209.0,18.0,17.0,184,199,0.6383786201477051,0.706535816192627,15,0.20295196771621704,0.13479477167129517,0.1688733696937561
N_25,gap,11,209,105.576744,790.3682,gap_score_smooth,0.8018889427185059,0.0953531265258789,3.7854350653832114,0.7542123794555664,207.0375177169727,210.8229527823559,199,239,192.0,230.0,17.0,21.0,204,220,0.708739697933197,0.13307315111160278,16,0.09314924478530884,0.6688157916069031,0.38098251819610596
N_25,gap,12,230,102.23174,854.51044,gap_score_smooth,0.6733691692352295,0.5402960181236267,8.280724760595689,0.40322116017341614,226.10158791419224,234.38231267478793,220,239,209.0,,21.0,0.0,220,239,0.13307315111160278,0.08170094341039658,19,0.5402960181236267,0.5916682258248329,0.5659821219742298
N_26,gap,1,6,99.455605,138.08786,gap_score_smooth,0.6902991533279419,0.11784249544143677,3.747635973031467,0.6313779056072235,4.563539646500481,8.311175619531948,0,13,,46.0,0.0,40.0,0,13,0.2652353346347809,0.5724566578865051,13,0.425063818693161,0.11784249544143677,0.2714531570672989
N_26,gap,2,46,104.60483,278.67365,gap_score_smooth,0.891412615776062,0.17461413145065308,22.915776506242757,0.8041055500507355,34.04184632158762,56.95762282783038,0,83,6.0,73.0,40.0,27.0,13,59,0.5724566578865051,0.7902049422264099,46,0.3189559578895569,0.1012076735496521,0.2100818157196045
N_26,gap,3,73,115.002625,373.56903,gap_score_smooth,0.8261924982070923,0.03598755598068237,8.652826544098787,0.8081987202167511,66.99193561284545,75.64476215694424,59,83,46.0,88.0,27.0,15.0,59,83,0.7902049422264099,0.7167984843254089,24,0.03598755598068237,0.10939401388168335,0.07269078493118286
N_26,gap,4,88,118.75383,426.2887,gap_score_smooth,0.7995699644088745,0.08155184984207153,4.111267571373915,0.7587940394878387,85.55111269147986,89.66238026285377,83,92,73.0,104.0,15.0,16.0,83,92,0.7167984843254089,0.718018114566803,9,0.08277148008346558,0.08155184984207153,0.08216166496276855
N_26,gap,5,104,119.05474,482.523,gap_score_smooth,0.9578071236610413,0.24057471752166748,15.819731689583634,0.8375197649002075,99.0534919898147,114.87322367939834,0,119,88.0,129.0,16.0,25.0,92,119,0.718018114566803,0.7172324061393738,27,0.23978900909423828,0.24057471752166748,0.24018186330795288
N_26,gap,6,129,117.26768,570.3891,gap_score_smooth,0.9750732183456421,0.7098378837108612,146.9563148920528,0.6201542764902115,16.383418457123778,163.33973334917658,0,239,104.0,143.0,25.0,14.0,119,137,0.7172324061393738,0.8694753646850586,18,0.2578408122062683,0.1055978536605835,0.1817193329334259
